datetime,gross_demand_mw,solar_generation_mw,net_demand_mw,available_capacity_mw,temperature,humidity,precipitation,wind_speed,cloud_cover,solar_radiation,direct_radiation,feels_like
2026-04-06 19:00:00,22490.2,0.0,22490.2,27253.438,26.5,35,0.0,7.1,9,1.0,0.0,25.4
2026-04-06 20:00:00,22921.944,0.0,22921.944,27762.894,25.6,37,0.0,8.5,2,0.0,0.0,24.3
2026-04-06 21:00:00,23124.164,0.0,23124.164,28001.513,24.3,41,0.0,4.8,2,0.0,0.0,23.7
2026-04-06 22:00:00,22721.037,0.0,22721.037,27525.824,23.8,41,0.0,5.7,4,0.0,0.0,22.9
2026-04-06 23:00:00,10246.503,0.0,10246.503,12805.871,23.7,43,0.0,9.6,22,0.0,0.0,22.4
2026-04-07 00:00:00,10286.169,0.0,10286.169,12852.678,23.6,46,0.0,10.1,100,0.0,0.0,22.4
2026-04-07 01:00:00,10255.360999999999,0.0,10255.360999999999,12816.327,23.8,46,0.0,6.0,90,0.0,0.0,23.4
2026-04-07 02:00:00,10318.771,0.0,10318.771,12891.151,23.0,47,0.0,8.0,0,0.0,0.0,22.1
2026-04-07 03:00:00,10322.638,0.0,10322.638,12895.713,22.0,49,0.0,6.9,23,0.0,0.0,21.3
2026-04-07 04:00:00,10335.127,0.0,10335.127,12910.448,21.2,57,0.0,4.9,19,0.0,0.0,21.2
2026-04-07 05:00:00,17251.567,0.0,17251.567,21071.848,20.5,59,0.0,3.8,66,0.0,0.0,20.6
2026-04-07 06:00:00,19242.343,0.0,19242.343,23420.963,20.8,57,0.0,9.6,70,5.0,0.0,20.0
2026-04-07 07:00:00,19171.559,344.877,18826.683,23337.44,21.4,56,0.0,9.7,87,103.0,36.0,20.7
2026-04-07 08:00:00,19411.825,680.268,18731.558,23620.954,24.0,47,0.0,7.8,100,300.0,172.0,23.4
2026-04-07 09:00:00,19423.871,966.056,18457.811999999998,23635.166,27.1,38,0.0,10.8,100,494.0,300.0,25.9
2026-04-07 10:00:00,19588.497,1135.195,18453.305,23829.431,28.8,32,0.0,13.8,100,546.0,251.0,26.9
2026-04-07 11:00:00,17219.798,1127.452,16092.346000000001,21034.362,28.4,33,0.0,15.5,100,528.0,149.0,26.3
2026-04-07 12:00:00,17163.097999999998,1217.26,15945.837,20967.455,28.4,35,0.2,14.7,100,643.0,251.0,27.2
2026-04-07 13:00:00,17377.333,1136.641,16240.689,21220.248,25.9,41,0.4,12.8,100,360.0,58.0,24.5
2026-04-07 14:00:00,17007.987,1039.719,15968.266,20784.424,25.6,43,0.2,0.8,100,225.0,15.0,26.0
2026-04-07 15:00:00,17315.294,884.904,16430.389,21147.047,23.0,56,1.3,5.1,100,94.0,0.0,23.4
2026-04-07 16:00:00,17139.251,578.0360000000001,16561.216,20939.318,21.7,69,0.8,0.8,100,81.0,1.0,23.5
2026-04-07 17:00:00,17203.167,304.837,16898.331,21014.737,22.2,66,0.4,9.6,2,74.0,6.0,22.6
2026-04-07 18:00:00,22578.0,0.0,22578.0,27357.039,21.1,72,0.0,9.3,6,76.0,26.0,21.7
2026-04-07 19:00:00,22726.433,0.0,22726.433,27532.195,20.2,73,0.0,10.2,66,1.0,0.0,20.4
2026-04-07 20:00:00,22586.485,0.0,22586.485,27367.051,19.7,71,0.2,11.2,100,0.0,0.0,19.5
2026-04-07 21:00:00,22430.052,0.0,22430.052,27182.462,18.2,85,2.1,7.5,100,0.0,0.0,18.9
2026-04-07 22:00:00,22845.91,0.0,22845.91,27673.175,18.1,88,1.9,7.7,100,0.0,0.0,19.0
2026-04-07 23:00:00,10295.747,0.0,10295.747,12863.981,18.0,90,0.9,9.9,8,0.0,0.0,18.8
2026-04-08 00:00:00,10344.946,0.0,10344.946,12922.037,17.7,90,0.0,6.4,100,0.0,0.0,18.9
2026-04-08 01:00:00,10284.335,0.0,10284.335,12850.516,17.8,90,0.1,7.5,100,0.0,0.0,18.8
2026-04-08 02:00:00,10374.79,0.0,10374.79,12957.251,17.0,89,0.6,11.9,100,0.0,0.0,17.0
2026-04-08 03:00:00,10403.823,0.0,10403.823,12991.511,17.3,92,0.2,9.0,100,0.0,0.0,18.0
2026-04-08 04:00:00,10293.898000000001,0.0,10293.898000000001,12861.798999999999,17.2,93,0.0,2.3,15,0.0,0.0,18.9
2026-04-08 05:00:00,17120.397,0.0,17120.397,20917.069,17.2,98,0.0,6.3,100,0.0,0.0,18.7
2026-04-08 06:00:00,19364.425,0.0,19364.425,23565.022,17.1,91,0.9,8.1,100,4.0,0.0,17.7
2026-04-08 07:00:00,19385.223,347.321,19037.901,23589.561999999998,17.8,88,0.4,8.6,55,24.0,0.0,18.4
2026-04-08 08:00:00,19236.619000000002,682.015,18554.603,23414.21,18.5,86,0.2,5.1,30,149.0,28.0,19.9
2026-04-08 09:00:00,19150.194,948.336,18201.86,23312.23,20.6,73,0.0,5.6,38,485.0,304.0,21.6
2026-04-08 10:00:00,19138.669,1087.907,18050.764,23298.631,22.0,64,0.1,4.8,15,645.0,431.0,23.5
2026-04-08 11:00:00,17270.101,1164.902,16105.199,21093.719,23.2,56,0.2,1.3,23,809.0,609.0,26.1
2026-04-08 12:00:00,17147.882,1183.315,15964.568,20949.498,24.4,55,0.0,1.3,36,767.0,524.0,27.2
2026-04-08 13:00:00,17219.444,1182.618,16036.825,21033.946,25.1,52,0.0,2.6,30,804.0,561.0,27.8
2026-04-08 14:00:00,17126.28,1088.458,16037.82,20924.010000000002,25.5,48,0.0,4.6,19,717.0,464.0,27.1
2026-04-08 15:00:00,17111.123,866.2049999999999,16244.917000000001,20906.126,25.3,48,0.0,5.0,23,585.0,401.0,25.8
2026-04-08 16:00:00,17219.453,552.489,16666.961,21033.954,25.2,48,0.2,5.4,39,434.0,282.0,25.5
2026-04-08 17:00:00,17455.341,309.316,17146.024,21312.302,22.3,60,1.2,6.3,46,211.0,100.0,22.7
2026-04-08 18:00:00,22348.643,0.0,22348.643,27086.402000000002,21.8,66,0.0,6.7,1,62.0,15.0,22.6
2026-04-08 19:00:00,22657.485,0.0,22657.485,27450.832,20.6,68,0.0,11.8,9,1.0,0.0,20.3
2026-04-08 20:00:00,22746.332,0.0,22746.332,27555.672,19.8,68,0.0,10.9,3,0.0,0.0,19.4
2026-04-08 21:00:00,22648.929,0.0,22648.929,27440.734,19.1,72,0.0,9.1,1,0.0,0.0,19.0
2026-04-08 22:00:00,22964.466,0.0,22964.466,27813.071,18.7,75,0.0,9.3,0,0.0,0.0,18.7
2026-04-08 23:00:00,10393.092,0.0,10393.092,12978.848,19.3,82,0.0,8.5,3,0.0,0.0,20.1
2026-04-09 00:00:00,10335.331,0.0,10335.331,12910.69,18.8,80,0.0,8.9,5,0.0,0.0,19.3
2026-04-09 01:00:00,10330.569,0.0,10330.569,12905.073,18.3,81,0.0,8.5,2,0.0,0.0,18.7
2026-04-09 02:00:00,10155.069,0.0,10155.069,12697.979,17.7,84,0.0,8.9,0,0.0,0.0,18.1
2026-04-09 03:00:00,10166.018,0.0,10166.018,12710.902,17.2,90,0.0,8.8,0,0.0,0.0,17.8
2026-04-09 04:00:00,10207.897,0.0,10207.897,12760.32,16.8,94,0.0,6.7,4,0.0,0.0,17.8
2026-04-09 05:00:00,17119.389,0.0,17119.389,20915.879,16.1,94,0.0,5.2,2,0.0,0.0,17.0
2026-04-09 06:00:00,19246.985,0.0,19246.985,23426.442,16.9,93,0.0,5.9,16,6.0,0.0,18.0
2026-04-09 07:00:00,19357.215,372.984,18984.232,23556.511,17.9,91,0.0,4.7,35,100.0,33.0,19.4
2026-04-09 08:00:00,19238.046,654.949,18583.098,23415.893,19.5,84,0.0,4.5,10,266.0,126.0,21.2
2026-04-09 09:00:00,19090.168,959.4929999999999,18130.672,23241.395,21.7,76,0.0,3.6,0,514.0,341.0,23.8
2026-04-09 10:00:00,19229.106,1160.514,18068.595,23405.347,23.8,67,0.0,2.5,0,701.0,517.0,27.1
2026-04-09 11:00:00,17240.277000000002,1135.1970000000001,16105.084,21058.527000000002,26.2,46,0.0,1.7,23,829.0,630.0,29.0
2026-04-09 12:00:00,17107.999,1214.731,15893.267,20902.435999999998,27.5,35,0.0,6.4,27,777.0,526.0,28.1
2026-04-09 13:00:00,17184.144,1186.19,15997.956,20992.288,28.2,26,0.0,7.5,3,775.0,524.0,27.7
2026-04-09 14:00:00,17214.551,1111.74,16102.812,21028.171,28.7,25,0.0,8.9,3,729.0,514.0,27.5
2026-04-09 15:00:00,17322.359,918.964,16403.392,21155.383,28.7,23,0.0,11.1,2,641.0,458.0,26.5
2026-04-09 16:00:00,17179.079999999998,621.16,16557.92,20986.311999999998,28.2,23,0.0,12.4,1,483.0,330.0,25.2
2026-04-09 17:00:00,16985.942,323.679,16662.264,20758.41,28.1,31,0.0,4.9,35,268.0,154.0,27.2
2026-04-09 18:00:00,22495.73,0.0,22495.73,27259.963,25.8,51,0.0,3.1,15,71.0,23.0,26.9
2026-04-09 19:00:00,22793.795,0.0,22793.795,27611.678,24.8,52,0.0,2.2,2,1.0,0.0,25.8
2026-04-09 20:00:00,22873.066,0.0,22873.066,27705.219,24.0,54,0.0,2.1,2,0.0,0.0,25.0
2026-04-09 21:00:00,22552.387,0.0,22552.387,27326.814,23.1,55,0.0,2.2,0,0.0,0.0,23.9
2026-04-09 22:00:00,22808.69,0.0,22808.69,27629.256,22.3,49,0.0,11.9,0,0.0,0.0,20.8
2026-04-09 23:00:00,10373.15,0.0,10373.15,12955.319,21.6,55,0.0,6.8,0,0.0,0.0,21.2
2026-04-10 00:00:00,10375.289,0.0,10375.289,12957.839,20.0,63,0.0,5.4,2,0.0,0.0,20.1
2026-04-10 01:00:00,10233.305,0.0,10233.305,12790.301,19.5,64,0.0,5.4,0,0.0,0.0,19.5
2026-04-10 02:00:00,10402.773000000001,0.0,10402.773000000001,12990.271,19.0,66,0.0,5.6,0,0.0,0.0,19.0
2026-04-10 03:00:00,10296.625,0.0,10296.625,12865.015,18.4,69,0.0,5.2,0,0.0,0.0,18.4
2026-04-10 04:00:00,10196.865,0.0,10196.865,12747.301000000001,17.8,69,0.0,6.1,1,0.0,0.0,17.6
2026-04-10 05:00:00,17262.435,0.0,17262.435,21084.671000000002,18.0,70,0.0,8.4,4,0.0,0.0,17.5
2026-04-10 06:00:00,19278.266,0.0,19278.266,23463.355,18.2,69,0.0,9.5,0,7.0,1.0,17.5
2026-04-10 07:00:00,19327.429,353.948,18973.481,23521.367,19.2,66,0.0,8.1,0,119.0,48.0,18.8
2026-04-10 08:00:00,19184.692,672.168,18512.525,23352.937,21.1,59,0.0,9.4,0,322.0,194.0,20.6
2026-04-10 09:00:00,19163.114,912.362,18250.752,23327.476000000002,23.5,49,0.0,11.5,0,535.0,373.0,22.4
2026-04-10 10:00:00,18990.889,1186.1009999999999,17804.79,23124.251,25.5,40,0.0,14.7,0,717.0,532.0,24.5
2026-04-10 11:00:00,17178.178,1166.973,16011.208,20985.252,27.9,33,0.0,14.6,0,847.0,647.0,27.4
2026-04-10 12:00:00,17278.09,1159.666,16118.421,21103.145,29.4,28,0.0,16.5,0,907.0,701.0,28.6
2026-04-10 13:00:00,17013.631,1202.493,15811.136,20791.082,30.4,25,0.0,17.7,0,896.0,692.0,29.1
2026-04-10 14:00:00,17153.63,1023.473,16130.157,20956.284,31.0,22,0.0,18.6,0,816.0,621.0,28.8
2026-04-10 15:00:00,17040.684,857.106,16183.577,20823.006999999998,31.2,21,0.0,19.4,0,673.0,495.0,28.0
2026-04-10 16:00:00,17038.346,600.426,16437.923,20820.251,31.0,20,0.0,19.9,0,482.0,329.0,26.9
2026-04-10 17:00:00,17363.367,320.65000000000003,17042.714,21203.772,31.2,18,0.0,19.0,0,269.0,154.0,27.0
2026-04-10 18:00:00,22507.847,0.0,22507.847,27274.261,29.9,20,0.0,15.3,0,80.0,28.0,26.3
2026-04-10 19:00:00,22496.79,0.0,22496.79,27261.215,28.3,24,0.0,12.8,0,1.0,0.0,25.3
2026-04-10 20:00:00,22770.935,0.0,22770.935,27584.702,26.9,28,0.0,13.6,0,0.0,0.0,24.1
2026-04-10 21:00:00,22757.972999999998,0.0,22757.972999999998,27569.409,26.2,31,0.0,15.3,0,0.0,0.0,23.3
2026-04-10 22:00:00,22560.206,0.0,22560.206,27336.043,25.7,32,0.0,14.6,0,0.0,0.0,23.0
2026-04-10 23:00:00,10233.024,0.0,10233.024,12789.969000000001,25.7,34,0.0,14.2,0,0.0,0.0,23.3
2026-04-11 00:00:00,9030.892,0.0,9030.892,11371.454,25.1,37,0.0,13.2,0,0.0,0.0,22.9
2026-04-11 01:00:00,8995.62,0.0,8995.62,11329.833,24.4,39,0.0,12.6,2,0.0,0.0,22.4
2026-04-11 02:00:00,8960.344000000001,0.0,8960.344000000001,11288.206,23.8,41,0.0,12.2,2,0.0,0.0,22.0
2026-04-11 03:00:00,8914.49,0.0,8914.49,11234.099,22.8,44,0.0,9.2,45,0.0,0.0,21.4
2026-04-11 04:00:00,9012.833,0.0,9012.833,11350.142,22.2,46,0.0,9.4,32,0.0,0.0,20.8
2026-04-11 05:00:00,14888.498,0.0,14888.498,18283.428,21.9,50,0.0,9.2,3,0.0,0.0,20.8
2026-04-11 06:00:00,16867.51,0.0,16867.51,20618.663,21.7,52,0.0,9.6,1,8.0,1.0,20.7
2026-04-11 07:00:00,16811.904,306.26599999999996,16505.638,20553.047,22.9,49,0.0,7.4,8,118.0,47.0,22.3
2026-04-11 08:00:00,16912.033,589.748,16322.285,20671.199,25.0,43,0.0,8.7,0,312.0,183.0,24.2
2026-04-11 09:00:00,16659.568,849.433,15810.134,20373.289,27.5,35,0.0,10.1,0,522.0,362.0,26.2
2026-04-11 10:00:00,16775.997,991.753,15784.246,20510.677,29.4,30,0.0,11.3,28,704.0,522.0,28.6
2026-04-11 11:00:00,15019.348,1018.974,14000.376,18437.832,31.1,27,0.0,11.7,22,786.0,552.0,30.7
2026-04-11 12:00:00,14843.507,1003.11,13840.396,18230.338,32.6,23,0.0,11.9,100,831.0,548.0,32.1
2026-04-11 13:00:00,14823.5,1008.498,13815.001,18206.731,32.6,22,0.0,14.3,32,642.0,299.0,30.5
2026-04-11 14:00:00,15155.247,913.328,14241.921,18598.192,32.9,21,0.0,13.9,95,685.0,422.0,30.9
2026-04-11 15:00:00,15067.354,760.149,14307.203,18494.476,32.7,21,0.0,12.5,27,521.0,288.0,30.1
2026-04-11 16:00:00,14921.095000000001,513.987,14407.105,18321.888,32.4,21,0.0,14.2,37,447.0,280.0,29.6
2026-04-11 17:00:00,14822.593,279.026,14543.567,18205.658,32.2,19,0.0,13.4,33,230.0,113.0,29.1
2026-04-11 18:00:00,19877.848,0.0,19877.848,24170.859,30.8,23,0.0,9.1,52,73.0,22.0,28.8
2026-04-11 19:00:00,19705.243,0.0,19705.243,23967.188,29.1,29,0.0,7.9,91,1.0,0.0,27.7
2026-04-11 20:00:00,19765.484,0.0,19765.484,24038.269,28.3,31,0.0,7.3,6,0.0,0.0,27.0
2026-04-11 21:00:00,19659.650999999998,0.0,19659.650999999998,23913.39,27.4,33,0.0,5.2,12,0.0,0.0,26.4
2026-04-11 22:00:00,19459.527,0.0,19459.527,23677.240999999998,26.8,33,0.0,4.4,12,0.0,0.0,25.9
2026-04-11 23:00:00,9015.764,0.0,9015.764,11353.601,27.7,34,0.0,8.6,48,0.0,0.0,26.5
2026-04-12 00:00:00,8916.544,0.0,8916.544,11236.521,26.2,38,0.0,9.1,18,0.0,0.0,25.0
2026-04-12 01:00:00,9063.026,0.0,9063.026,11409.374,25.3,40,0.0,8.6,34,0.0,0.0,24.2
2026-04-12 02:00:00,8973.503,0.0,8973.503,11303.732,24.6,41,0.0,4.0,49,0.0,0.0,24.1
2026-04-12 03:00:00,8983.622,0.0,8983.622,11315.671,24.2,44,0.0,2.1,4,0.0,0.0,24.2
2026-04-12 04:00:00,8950.261,0.0,8950.261,11276.309000000001,23.4,44,0.0,3.1,2,0.0,0.0,23.1
2026-04-12 05:00:00,14932.482,0.0,14932.482,18335.328,23.0,53,0.0,3.0,0,0.0,0.0,23.4
2026-04-12 06:00:00,16590.081000000002,0.0,16590.081000000002,20291.296,23.2,52,0.0,6.2,0,9.0,1.0,23.2
2026-04-12 07:00:00,16926.083,316.515,16609.572,20687.779,24.2,50,0.0,7.3,0,125.0,51.0,24.1
2026-04-12 08:00:00,16673.942,569.4060000000001,16104.537,20390.252,26.2,42,0.0,6.9,0,327.0,199.0,25.9
2026-04-12 09:00:00,16610.57,892.322,15718.25,20315.472,28.6,35,0.0,8.9,0,537.0,375.0,27.8
2026-04-12 10:00:00,17014.286,1004.95,16009.337,20791.859,30.7,27,0.0,11.5,0,718.0,532.0,29.8
2026-04-12 11:00:00,14918.247,974.646,13943.597,18318.531,32.2,23,0.0,12.1,0,847.0,647.0,31.7
2026-04-12 12:00:00,14727.925,1070.624,13657.301,18093.95,33.2,21,0.0,12.0,0,907.0,701.0,33.0
2026-04-12 13:00:00,14965.874,996.367,13969.507,18374.73,33.9,20,0.0,12.8,0,898.0,693.0,33.3
2026-04-12 14:00:00,14876.796,881.615,13995.181999999999,18269.619,34.2,18,0.0,14.1,0,818.0,622.0,32.6
2026-04-12 15:00:00,14865.374,787.9549999999999,14077.418,18256.139,34.0,17,0.0,14.9,0,676.0,497.0,31.4
2026-04-12 16:00:00,15026.285,518.756,14507.53,18446.014,33.6,16,0.0,15.8,0,486.0,332.0,29.9
2026-04-12 17:00:00,14919.164999999999,284.174,14634.991,18319.615,33.6,16,0.0,16.2,0,273.0,156.0,29.9
2026-04-12 18:00:00,19776.134000000002,0.0,19776.134000000002,24050.839,32.5,16,0.0,12.6,0,82.0,28.0,29.2
2026-04-12 19:00:00,19661.867,0.0,19661.867,23916.004,30.9,18,0.0,9.4,0,1.0,0.0,28.1
2026-04-12 20:00:00,19699.867000000002,0.0,19699.867000000002,23960.844,29.4,21,0.0,8.6,0,0.0,0.0,26.9
2026-04-12 21:00:00,19591.198,0.0,19591.198,23832.616,28.0,24,0.0,6.8,0,0.0,0.0,26.0
2026-04-12 22:00:00,19912.252,0.0,19912.252,24211.456,26.5,28,0.0,5.6,0,0.0,0.0,24.8
2026-04-12 23:00:00,9025.589,0.0,9025.589,11365.198,26.4,30,0.0,7.8,0,0.0,0.0,24.5
2026-04-13 00:00:00,10376.021999999999,0.0,10376.021999999999,12958.707,25.4,32,0.0,6.5,0,0.0,0.0,23.8
2026-04-13 01:00:00,10287.812,0.0,10287.812,12854.618999999999,24.8,33,0.0,6.7,1,0.0,0.0,23.2
2026-04-13 02:00:00,10280.186,0.0,10280.186,12845.619,23.9,36,0.0,6.1,18,0.0,0.0,22.4
2026-04-13 03:00:00,10286.861,0.0,10286.861,12853.498,23.2,37,0.0,6.2,0,0.0,0.0,21.7
2026-04-13 04:00:00,10197.211,0.0,10197.211,12747.708,22.5,39,0.0,5.7,3,0.0,0.0,21.1
2026-04-13 05:00:00,17158.013,0.0,17158.013,20961.454,21.9,55,0.0,5.5,0,0.0,0.0,21.8
2026-04-13 06:00:00,19113.341,0.0,19113.341,23268.742,21.8,52,0.0,4.8,5,10.0,1.0,21.6
2026-04-13 07:00:00,19228.939,347.157,18881.779000000002,23405.146,23.5,46,0.0,5.8,0,127.0,52.0,23.0
2026-04-13 08:00:00,19049.644,681.843,18367.802,23193.582000000002,25.5,40,0.0,6.8,0,332.0,203.0,24.7
2026-04-13 09:00:00,19147.982,963.087,18184.899,23309.621,27.7,34,0.0,7.1,0,545.0,382.0,26.8
2026-04-13 10:00:00,19385.529,1163.303,18222.225,23589.922,30.0,26,0.0,9.2,0,726.0,539.0,29.2
2026-04-13 11:00:00,17060.542,1188.862,15871.684,20846.441,31.9,23,0.0,11.6,0,854.0,653.0,31.3
2026-04-13 12:00:00,17275.192,1197.287,16077.906,21099.728,33.3,19,0.0,13.2,0,916.0,708.0,32.5
2026-04-13 13:00:00,17186.896,1231.789,15955.103000000001,20995.538,34.0,17,0.0,14.9,16,906.0,699.0,32.6
2026-04-13 14:00:00,17270.142,1044.687,16225.457,21093.769,34.4,16,0.0,14.8,27,826.0,627.0,32.4
2026-04-13 15:00:00,17071.566,830.967,16240.598,20859.447,34.5,15,0.0,14.2,0,682.0,498.0,31.8
2026-04-13 16:00:00,17246.482,603.617,16642.864,21065.847999999998,34.1,15,0.0,14.7,0,492.0,335.0,30.5
2026-04-13 17:00:00,17085.359,294.146,16791.215,20875.724,34.6,13,0.0,14.9,0,276.0,158.0,30.7
2026-04-13 18:00:00,22528.684,0.0,22528.684,27298.847999999998,33.2,15,0.0,10.9,20,84.0,29.0,30.0
2026-04-13 19:00:00,22535.218,0.0,22535.218,27306.558,31.4,18,0.0,7.9,100,2.0,0.0,28.8
2026-04-13 20:00:00,22943.656,0.0,22943.656,27788.516,30.4,19,0.0,7.7,100,0.0,0.0,27.8
2026-04-13 21:00:00,22515.819,0.0,22515.819,27283.666,29.6,20,0.0,9.3,86,0.0,0.0,26.8
2026-04-13 22:00:00,22592.173,0.0,22592.173,27373.767,28.8,19,0.0,9.2,48,0.0,0.0,25.8
2026-04-13 23:00:00,10184.28,0.0,10184.28,12732.451,27.0,25,0.0,5.8,17,0.0,0.0,25.0
2026-04-14 00:00:00,10476.781,0.0,10476.781,13077.604,25.7,29,0.0,5.3,4,0.0,0.0,23.9
2026-04-14 01:00:00,10239.965,0.0,10239.965,12798.157,25.0,32,0.0,5.7,0,0.0,0.0,23.5
2026-04-14 02:00:00,10256.482,0.0,10256.482,12817.65,23.9,39,0.0,5.0,0,0.0,0.0,22.9
2026-04-14 03:00:00,10323.649,0.0,10323.649,12896.905999999999,23.3,43,0.0,4.0,0,0.0,0.0,22.7
2026-04-14 04:00:00,10376.883,0.0,10376.883,12959.722,23.0,44,0.0,3.8,0,0.0,0.0,22.5
2026-04-14 05:00:00,17198.075,0.0,17198.075,21008.73,23.0,48,0.0,3.6,0,0.0,0.0,22.8
2026-04-14 06:00:00,19047.564,0.0,19047.564,23191.126,23.3,47,0.0,2.2,0,10.0,1.0,23.4
2026-04-14 07:00:00,19276.012,352.71500000000003,18923.296,23460.695,25.7,39,0.0,5.6,2,128.0,53.0,25.1
2026-04-14 08:00:00,19223.357,668.0,18555.36,23398.562,28.4,32,0.0,4.2,0,328.0,198.0,27.8
2026-04-14 09:00:00,19379.225,970.4449999999999,18408.778000000002,23582.486,31.2,25,0.0,5.0,0,537.0,373.0,30.1
2026-04-14 10:00:00,19348.853,1168.42,18180.436,23546.647,33.8,18,0.0,5.2,0,716.0,528.0,33.0
2026-04-14 11:00:00,17229.737,1148.019,16081.717999999999,21046.091,35.3,14,0.0,7.8,0,842.0,640.0,34.5
2026-04-14 12:00:00,17034.606,1150.942,15883.664999999999,20815.835,36.7,13,0.0,9.2,0,904.0,695.0,36.0
2026-04-14 13:00:00,17211.619,1180.542,16031.078,21024.713,37.3,13,0.0,11.2,0,893.0,686.0,36.3
2026-04-14 14:00:00,17160.811,1056.18,16104.632,20964.755,37.5,13,0.0,12.1,3,812.0,614.0,35.9
2026-04-14 15:00:00,17117.599000000002,858.708,16258.893,20913.768,37.4,13,0.0,12.4,23,671.0,490.0,34.9
2026-04-14 16:00:00,17186.292,575.717,16610.573,20994.825,36.8,14,0.0,12.6,6,449.0,284.0,33.6
2026-04-14 17:00:00,17284.631,328.036,16956.595,21110.865999999998,36.6,13,0.0,12.3,6,258.0,141.0,33.3
2026-04-14 18:00:00,22541.148,0.0,22541.148,27313.555,35.0,15,0.0,8.6,13,82.0,27.0,32.5
2026-04-14 19:00:00,22657.333,0.0,22657.333,27450.650999999998,33.6,18,0.0,6.1,16,2.0,0.0,31.7
2026-04-14 20:00:00,22724.53,0.0,22724.53,27529.944,32.8,19,0.0,5.3,27,0.0,0.0,30.9
2026-04-14 21:00:00,22800.557,0.0,22800.557,27619.659,32.4,19,0.0,10.0,9,0.0,0.0,29.8
2026-04-14 22:00:00,22772.469,0.0,22772.469,27586.513,30.2,21,0.0,7.0,2,0.0,0.0,28.0
2026-04-14 23:00:00,10348.836,0.0,10348.836,12926.628,28.9,26,0.0,5.2,29,0.0,0.0,27.4
2026-04-15 00:00:00,10231.886999999999,0.0,10231.886999999999,12788.624,27.5,28,0.0,4.1,33,0.0,0.0,26.3
2026-04-15 01:00:00,10262.504,0.0,10262.504,12824.756,26.9,30,0.0,4.0,7,0.0,0.0,25.7
2026-04-15 02:00:00,10352.183,0.0,10352.183,12930.576000000001,26.0,31,0.0,4.3,0,0.0,0.0,24.7
2026-04-15 03:00:00,10368.378,0.0,10368.378,12949.689,25.1,33,0.0,5.2,0,0.0,0.0,23.7
2026-04-15 04:00:00,10303.443,0.0,10303.443,12873.063,24.2,35,0.0,5.0,0,0.0,0.0,22.8
2026-04-15 05:00:00,17333.38,0.0,17333.38,21168.385,24.0,43,0.0,3.8,0,0.0,0.0,23.6
2026-04-15 06:00:00,19128.553,0.0,19128.553,23286.69,23.7,43,0.0,3.9,0,11.0,2.0,23.2
2026-04-15 07:00:00,19370.002,350.526,19019.475,23571.601,26.0,36,0.0,5.9,0,134.0,56.0,25.1
2026-04-15 08:00:00,19196.298,629.0160000000001,18567.281,23366.63,28.8,30,0.0,4.3,0,339.0,208.0,28.0
2026-04-15 09:00:00,19224.21,997.935,18226.271,23399.566,32.0,23,0.0,5.7,0,552.0,386.0,30.7
2026-04-15 10:00:00,19438.175,1179.497,18258.678,23652.05,34.9,17,0.0,7.5,0,731.0,542.0,33.9
2026-04-15 11:00:00,17062.134,1112.44,15949.692,20848.319,36.6,13,0.0,11.1,0,858.0,655.0,35.2
2026-04-15 12:00:00,17083.312,1205.002,15878.316,20873.307,38.0,11,0.0,11.9,0,920.0,711.0,36.6
2026-04-15 13:00:00,17188.485,1129.531,16058.954,20997.411,38.6,10,0.0,13.1,20,910.0,701.0,36.7
2026-04-15 14:00:00,17361.894,1027.752,16334.143,21202.035,38.7,10,0.0,14.1,2,829.0,629.0,36.2
2026-04-15 15:00:00,17275.323,864.303,16411.02,21099.88,38.4,10,0.0,14.6,10,684.0,501.0,35.0
2026-04-15 16:00:00,17228.388,592.415,16635.975,21044.499,37.8,10,0.0,14.3,34,492.0,335.0,33.8
2026-04-15 17:00:00,17011.113,313.288,16697.827,20788.115,37.5,11,0.0,14.7,0,277.0,159.0,33.4
2026-04-15 18:00:00,22751.025,0.0,22751.025,27561.208,36.2,12,0.0,12.6,0,86.0,30.0,32.6
2026-04-15 19:00:00,22509.421000000002,0.0,22509.421000000002,27276.114,34.8,13,0.0,10.5,0,2.0,0.0,31.6
2026-04-15 20:00:00,22640.405,0.0,22640.405,27430.679,33.9,14,0.0,7.5,0,0.0,0.0,31.1
2026-04-15 21:00:00,22775.145,0.0,22775.145,27589.673000000003,32.5,16,0.0,6.6,0,0.0,0.0,30.0
2026-04-15 22:00:00,22797.643,0.0,22797.643,27616.218,30.5,20,0.0,5.0,0,0.0,0.0,28.4
2026-04-15 23:00:00,10358.423,0.0,10358.423,12937.94,29.2,24,0.0,5.6,0,0.0,0.0,27.4
2026-04-16 00:00:00,10282.856,0.0,10282.856,12848.771,28.5,25,0.0,2.4,7,0.0,0.0,27.3
2026-04-16 01:00:00,10266.236,0.0,10266.236,12829.159,27.6,27,0.0,2.8,10,0.0,0.0,26.4
2026-04-16 02:00:00,10277.706,0.0,10277.706,12842.692,26.9,29,0.0,2.5,0,0.0,0.0,25.8
2026-04-16 03:00:00,10252.131,0.0,10252.131,12812.514,26.4,31,0.0,2.6,12,0.0,0.0,25.5
2026-04-16 04:00:00,10323.05,0.0,10323.05,12896.201,26.2,32,0.0,1.8,58,0.0,0.0,25.4
2026-04-16 05:00:00,17109.039,0.0,17109.039,20903.667999999998,26.7,41,0.0,0.6,0,0.0,0.0,27.3
