datetime,temperature,humidity,precipitation,wind_speed,cloud_cover,solar_radiation,direct_radiation,feels_like,gross_demand_mw,solar_generation_mw,net_demand_mw,area,node,discom_brpl_mw,discom_bypl_mw,discom_ndpl_mw,discom_ndmc_mw,discom_mes_mw,available_capacity_mw
2026-04-18 16:00:00,39.5,15,0.0,10.3,13,482.0,322.0,37.3,7363.2,65.552,7297.648,Delhi,System,3092.544,2061.6960000000004,1767.168,368.16,73.632,9500.0
2026-04-18 17:00:00,39.0,13,0.0,7.5,7,271.0,151.0,36.8,7333.9,36.856,7297.044,Delhi,System,3080.238,2053.492,1760.1359999999997,366.695,73.339,9500.0
2026-04-18 18:00:00,37.9,13,0.0,6.8,98,87.0,29.0,35.7,8118.9,11.832,8107.067999999999,Delhi,System,3409.9379999999996,2273.292,1948.5359999999998,405.945,81.189,9500.0
2026-04-18 19:00:00,35.8,15,0.0,5.0,100,2.0,0.0,33.9,8004.8,0.272,8004.528,Delhi,System,3362.016,2241.344,1921.152,400.24,80.048,9500.0
2026-04-18 20:00:00,34.5,18,0.0,4.8,98,0.0,0.0,32.9,8214.7,0.0,8214.7,Delhi,System,3450.174,2300.1160000000004,1971.528,410.73500000000007,82.147,9500.0
2026-04-18 21:00:00,33.3,21,0.0,4.2,98,0.0,0.0,32.0,7970.7,0.0,7970.7,Delhi,System,3347.694,2231.7960000000003,1912.9679999999998,398.535,79.707,9500.0
2026-04-18 22:00:00,32.4,22,0.0,4.0,86,0.0,0.0,31.2,7570.1,0.0,7570.1,Delhi,System,3179.442,2119.628,1816.824,378.50500000000005,75.70100000000001,9500.0
2026-04-18 23:00:00,32.5,23,0.0,2.8,91,0.0,0.0,31.7,4802.0,0.0,4802.0,Delhi,System,2016.84,1344.5600000000002,1152.48,240.10000000000002,48.02,9500.0
2026-04-19 00:00:00,30.5,25,0.0,5.0,100,0.0,0.0,29.3,3092.4,0.0,3092.4,Delhi,System,1298.808,865.8720000000001,742.176,154.62,30.924000000000003,9500.0
2026-04-19 01:00:00,29.5,26,0.0,4.7,88,0.0,0.0,28.3,3005.0,0.0,3005.0,Delhi,System,1262.1,841.4000000000001,721.1999999999999,150.25,30.05,9500.0
2026-04-19 02:00:00,28.5,28,0.0,5.2,48,0.0,0.0,27.3,3107.5,0.0,3107.5,Delhi,System,1305.1499999999999,870.1000000000001,745.8,155.375,31.075,9500.0
2026-04-19 03:00:00,27.4,31,0.0,5.2,95,0.0,0.0,26.2,3077.0,0.0,3077.0,Delhi,System,1292.34,861.5600000000001,738.48,153.85000000000002,30.77,9500.0
2026-04-19 04:00:00,26.3,34,0.0,4.5,100,0.0,0.0,25.4,3093.6,0.0,3093.6,Delhi,System,1299.312,866.2080000000001,742.4639999999999,154.68,30.936,9500.0
2026-04-19 05:00:00,26.0,43,0.0,5.5,99,0.0,0.0,25.9,4288.9,0.0,4288.9,Delhi,System,1801.3379999999997,1200.892,1029.3359999999998,214.445,42.888999999999996,9500.0
2026-04-19 06:00:00,26.6,42,0.0,5.7,100,14.0,1.0,26.6,5788.9,1.9040000000000001,5786.995999999999,Delhi,System,2431.3379999999997,1620.892,1389.3359999999998,289.445,57.888999999999996,9500.0
2026-04-19 07:00:00,28.2,38,0.0,4.9,100,104.0,12.0,28.3,5851.3,14.144000000000002,5837.156,Delhi,System,2457.546,1638.3640000000003,1404.312,292.565,58.513000000000005,9500.0
2026-04-19 08:00:00,31.4,31,0.0,4.7,70,286.0,110.0,31.4,5778.7,38.896,5739.804,Delhi,System,2427.0539999999996,1618.036,1386.888,288.935,57.787,9500.0
2026-04-19 09:00:00,34.3,26,0.0,6.3,82,525.0,326.0,33.9,6026.1,71.4,5954.700000000001,Delhi,System,2530.962,1687.3080000000002,1446.2640000000001,301.305,60.261,9500.0
2026-04-19 10:00:00,36.8,22,0.0,6.1,81,710.0,498.0,37.3,6428.8,96.56,6332.24,Delhi,System,2700.096,1800.0640000000003,1542.912,321.44000000000005,64.288,9500.0
2026-04-19 11:00:00,39.1,14,0.0,9.8,68,814.0,560.0,38.4,6690.9,110.70400000000001,6580.196,Delhi,System,2810.178,1873.452,1605.8159999999998,334.545,66.90899999999999,9500.0
2026-04-19 12:00:00,40.1,12,0.0,11.2,90,863.0,616.0,39.2,6790.3,117.36800000000001,6672.932,Delhi,System,2851.926,1901.2840000000003,1629.672,339.51500000000004,67.903,9500.0
2026-04-19 13:00:00,39.2,12,0.0,18.1,98,696.0,385.0,36.0,6565.7,94.656,6471.044,Delhi,System,2757.5939999999996,1838.3960000000002,1575.7679999999998,328.285,65.657,9500.0
2026-04-19 14:00:00,39.5,11,0.0,11.8,95,592.0,273.0,36.6,6931.7,80.512,6851.188,Delhi,System,2911.314,1940.8760000000002,1663.608,346.58500000000004,69.317,9500.0
2026-04-19 15:00:00,39.8,11,0.0,10.4,98,629.0,402.0,37.3,6741.5,85.544,6655.956,Delhi,System,2831.43,1887.6200000000001,1617.96,337.07500000000005,67.415,9500.0
2026-04-19 16:00:00,38.7,12,0.0,13.2,99,426.0,210.0,35.5,6591.9,57.93600000000001,6533.964,Delhi,System,2768.598,1845.732,1582.0559999999998,329.595,65.919,9500.0
2026-04-19 17:00:00,38.6,11,0.0,13.7,15,223.0,67.0,34.9,6387.5,30.328000000000003,6357.172,Delhi,System,2682.75,1788.5000000000002,1533.0,319.375,63.875,9500.0
2026-04-19 18:00:00,37.5,12,0.0,9.3,7,81.0,24.0,34.5,7128.0,11.016,7116.984,Delhi,System,2993.7599999999998,1995.8400000000001,1710.72,356.40000000000003,71.28,9500.0
2026-04-19 19:00:00,35.5,14,0.0,4.9,0,2.0,0.0,33.3,6893.1,0.272,6892.828,Delhi,System,2895.102,1930.0680000000002,1654.344,344.65500000000003,68.93100000000001,9500.0
2026-04-19 20:00:00,34.1,16,0.0,4.5,0,0.0,0.0,32.2,6861.6,0.0,6861.6,Delhi,System,2881.872,1921.2480000000003,1646.784,343.08000000000004,68.616,9500.0
2026-04-19 21:00:00,33.8,16,0.0,8.2,0,0.0,0.0,31.2,6735.0,0.0,6735.0,Delhi,System,2828.7,1885.8000000000002,1616.3999999999999,336.75,67.35,9500.0
2026-04-19 22:00:00,32.7,17,0.0,11.2,0,0.0,0.0,29.7,6918.8,0.0,6918.8,Delhi,System,2905.896,1937.2640000000001,1660.512,345.94000000000005,69.188,9500.0
2026-04-19 23:00:00,31.1,22,0.0,8.5,0,0.0,0.0,29.1,4255.7,0.0,4255.7,Delhi,System,1787.3939999999998,1191.596,1021.3679999999999,212.785,42.557,9500.0
2026-04-20 00:00:00,30.2,25,0.0,7.2,0,0.0,0.0,28.5,3536.1,0.0,3536.1,Delhi,System,1485.1619999999998,990.1080000000001,848.664,176.805,35.361,9500.0
2026-04-20 01:00:00,29.2,27,0.0,7.0,0,0.0,0.0,27.7,3437.1,0.0,3437.1,Delhi,System,1443.5819999999999,962.388,824.904,171.85500000000002,34.371,9500.0
2026-04-20 02:00:00,28.1,30,0.0,5.3,0,0.0,0.0,26.9,3410.9,0.0,3410.9,Delhi,System,1432.578,955.0520000000001,818.616,170.54500000000002,34.109,9500.0
2026-04-20 03:00:00,27.5,31,0.0,5.4,0,0.0,0.0,26.4,3566.7,0.0,3566.7,Delhi,System,1498.014,998.676,856.0079999999999,178.335,35.667,9500.0
2026-04-20 04:00:00,26.7,33,0.0,5.2,0,0.0,0.0,25.8,3452.3,0.0,3452.3,Delhi,System,1449.9660000000001,966.6440000000001,828.552,172.615,34.523,9500.0
2026-04-20 05:00:00,26.8,41,0.0,7.3,0,0.0,0.0,26.4,4834.4,0.0,4834.4,Delhi,System,2030.4479999999999,1353.632,1160.2559999999999,241.72,48.343999999999994,9500.0
2026-04-20 06:00:00,27.0,42,0.0,8.0,0,15.0,2.0,26.7,6645.7,2.04,6643.66,Delhi,System,2791.194,1860.796,1594.9679999999998,332.285,66.457,9500.0
2026-04-20 07:00:00,28.3,39,0.0,6.2,0,141.0,57.0,28.3,6537.3,19.176,6518.124,Delhi,System,2745.666,1830.4440000000002,1568.952,326.865,65.373,9500.0
2026-04-20 08:00:00,30.4,35,0.0,6.0,0,340.0,202.0,30.5,6560.7,46.24,6514.46,Delhi,System,2755.4939999999997,1836.996,1574.568,328.035,65.607,9500.0
2026-04-20 09:00:00,33.5,28,0.0,6.5,0,546.0,373.0,33.3,6663.7,74.256,6589.4439999999995,Delhi,System,2798.754,1865.8360000000002,1599.2879999999998,333.185,66.637,9500.0
2026-04-20 10:00:00,36.4,19,0.0,9.8,0,721.0,524.0,35.7,7484.9,98.056,7386.844,Delhi,System,3143.658,2095.772,1796.3759999999997,374.245,74.849,9500.0
2026-04-20 11:00:00,38.0,15,0.0,10.7,6,845.0,633.0,37.3,7327.3,114.92000000000002,7212.38,Delhi,System,3077.466,2051.6440000000002,1758.552,366.365,73.27300000000001,9500.0
2026-04-20 12:00:00,39.2,13,0.0,11.9,12,870.0,644.0,38.0,7654.1,118.32000000000002,7535.780000000001,Delhi,System,3214.722,2143.148,1836.984,382.70500000000004,76.54100000000001,9500.0
2026-04-20 13:00:00,39.6,11,0.0,15.6,46,861.0,629.0,37.3,7667.3,117.09600000000002,7550.204,Delhi,System,3220.266,2146.844,1840.152,383.365,76.673,9500.0
2026-04-20 14:00:00,38.9,11,0.0,16.1,19,653.0,378.0,35.3,7562.1,88.808,7473.292,Delhi,System,3176.082,2117.3880000000004,1814.904,378.105,75.62100000000001,9500.0
2026-04-20 15:00:00,38.9,10,0.0,15.9,15,643.0,442.0,35.3,7613.8,87.448,7526.352,Delhi,System,3197.796,2131.864,1827.312,380.69000000000005,76.138,9500.0
2026-04-20 16:00:00,38.4,11,0.0,15.5,1,476.0,309.0,34.5,7248.0,64.736,7183.264,Delhi,System,3044.16,2029.4400000000003,1739.52,362.40000000000003,72.48,9500.0
2026-04-20 17:00:00,37.8,12,0.0,16.5,1,273.0,150.0,33.9,7123.4,37.128,7086.272,Delhi,System,2991.8279999999995,1994.5520000000001,1709.6159999999998,356.17,71.234,9500.0
2026-04-20 18:00:00,36.5,14,0.0,14.2,0,88.0,28.0,33.0,8112.0,11.968,8100.032,Delhi,System,3407.04,2271.36,1946.8799999999999,405.6,81.12,9500.0
2026-04-20 19:00:00,34.8,15,0.0,12.2,0,3.0,0.0,31.6,7948.9,0.40800000000000003,7948.491999999999,Delhi,System,3338.5379999999996,2225.692,1907.7359999999999,397.445,79.489,9500.0
2026-04-20 20:00:00,33.4,15,0.0,9.5,0,0.0,0.0,30.4,7642.6,0.0,7642.6,Delhi,System,3209.892,2139.9280000000003,1834.224,382.13000000000005,76.426,9500.0
2026-04-20 21:00:00,31.9,16,0.0,8.0,0,0.0,0.0,29.0,7905.1,0.0,7905.1,Delhi,System,3320.142,2213.4280000000003,1897.224,395.25500000000005,79.051,9500.0
2026-04-20 22:00:00,30.8,17,0.0,7.6,9,0.0,0.0,28.0,7559.6,0.0,7559.6,Delhi,System,3175.032,2116.688,1814.304,377.98,75.596,9500.0
2026-04-20 23:00:00,30.1,17,0.0,7.4,100,0.0,0.0,27.3,4972.0,0.0,4972.0,Delhi,System,2088.24,1392.16,1193.28,248.60000000000002,49.72,9500.0
2026-04-21 00:00:00,29.9,15,0.0,9.4,17,0.0,0.0,26.4,3564.4,0.0,3564.4,Delhi,System,1497.048,998.0320000000002,855.456,178.22000000000003,35.644,9500.0
2026-04-21 01:00:00,28.8,16,0.0,6.9,0,0.0,0.0,25.7,3456.5,0.0,3456.5,Delhi,System,1451.73,967.82,829.56,172.82500000000002,34.565,9500.0
2026-04-21 02:00:00,27.3,18,0.0,5.7,0,0.0,0.0,24.5,3593.5,0.0,3593.5,Delhi,System,1509.27,1006.1800000000001,862.4399999999999,179.675,35.935,9500.0
2026-04-21 03:00:00,26.7,19,0.0,5.6,0,0.0,0.0,23.9,3632.8,0.0,3632.8,Delhi,System,1525.776,1017.1840000000002,871.872,181.64000000000001,36.328,9500.0
2026-04-21 04:00:00,26.0,21,0.0,5.3,0,0.0,0.0,23.3,3472.2,0.0,3472.2,Delhi,System,1458.3239999999998,972.216,833.328,173.61,34.722,9500.0
2026-04-21 05:00:00,26.2,26,0.0,5.4,0,0.0,0.0,24.2,4924.8,0.0,4924.8,Delhi,System,2068.416,1378.9440000000002,1181.952,246.24,49.248000000000005,9500.0
2026-04-21 06:00:00,26.4,25,0.0,5.1,0,16.0,2.0,24.3,6868.2,2.176,6866.023999999999,Delhi,System,2884.644,1923.0960000000002,1648.368,343.41,68.682,9500.0
2026-04-21 07:00:00,27.9,24,0.0,7.9,0,144.0,59.0,25.6,6851.2,19.584,6831.616,Delhi,System,2877.504,1918.3360000000002,1644.2879999999998,342.56,68.512,9500.0
2026-04-21 08:00:00,30.4,21,0.0,7.6,0,344.0,204.0,28.2,6642.7,46.784,6595.916,Delhi,System,2789.9339999999997,1859.9560000000001,1594.2479999999998,332.135,66.42699999999999,9500.0
2026-04-21 09:00:00,33.1,19,0.0,7.9,0,550.0,374.0,31.0,6708.1,74.8,6633.3,Delhi,System,2817.402,1878.2680000000003,1609.944,335.40500000000003,67.081,9500.0
2026-04-21 10:00:00,35.5,17,0.0,10.3,0,726.0,526.0,34.2,7062.9,98.736,6964.164,Delhi,System,2966.4179999999997,1977.612,1695.0959999999998,353.145,70.629,9500.0
2026-04-21 11:00:00,37.3,14,0.0,15.9,0,851.0,635.0,35.3,7584.4,115.73600000000002,7468.664,Delhi,System,3185.448,2123.632,1820.2559999999999,379.22,75.844,9500.0
2026-04-21 12:00:00,38.3,13,0.0,18.4,0,911.0,688.0,36.1,7614.0,123.89600000000002,7490.104,Delhi,System,3197.8799999999997,2131.92,1827.36,380.70000000000005,76.14,9500.0
2026-04-21 13:00:00,38.6,13,0.0,18.9,0,898.0,676.0,36.3,7661.9,122.12800000000001,7539.772,Delhi,System,3217.9979999999996,2145.332,1838.8559999999998,383.095,76.619,9500.0
2026-04-21 14:00:00,38.6,13,0.0,18.8,0,815.0,604.0,36.0,7616.8,110.84000000000002,7505.96,Delhi,System,3199.056,2132.704,1828.032,380.84000000000003,76.168,9500.0
2026-04-21 15:00:00,38.4,13,0.0,18.8,0,672.0,479.0,35.1,7486.5,91.392,7395.108,Delhi,System,3144.33,2096.2200000000003,1796.76,374.32500000000005,74.865,9500.0
2026-04-21 16:00:00,38.0,13,0.0,18.6,0,483.0,318.0,34.1,7414.2,65.688,7348.512,Delhi,System,3113.964,2075.976,1779.408,370.71000000000004,74.142,9500.0
2026-04-21 17:00:00,37.5,14,0.0,17.0,2,274.0,150.0,33.8,7401.0,37.264,7363.736,Delhi,System,3108.42,2072.28,1776.24,370.05,74.01,9500.0
2026-04-21 18:00:00,36.6,15,0.0,16.0,39,89.0,29.0,33.1,7991.6,12.104,7979.496,Delhi,System,3356.472,2237.648,1917.984,399.58000000000004,79.91600000000001,9500.0
2026-04-21 19:00:00,35.2,16,0.0,12.6,4,3.0,0.0,32.2,7995.7,0.40800000000000003,7995.2919999999995,Delhi,System,3358.194,2238.7960000000003,1918.9679999999998,399.785,79.957,9500.0
2026-04-21 20:00:00,34.0,18,0.0,10.3,0,0.0,0.0,31.5,7680.4,0.0,7680.4,Delhi,System,3225.7679999999996,2150.512,1843.2959999999998,384.02,76.804,9500.0
2026-04-21 21:00:00,33.0,20,0.0,9.5,0,0.0,0.0,30.8,7897.6,0.0,7897.6,Delhi,System,3316.992,2211.3280000000004,1895.424,394.88000000000005,78.976,9500.0
2026-04-21 22:00:00,32.3,21,0.0,6.8,0,0.0,0.0,30.6,7967.0,0.0,7967.0,Delhi,System,3346.14,2230.76,1912.08,398.35,79.67,9500.0
2026-04-21 23:00:00,31.7,23,0.0,8.2,1,0.0,0.0,29.9,4721.9,0.0,4721.9,Delhi,System,1983.1979999999999,1322.132,1133.2559999999999,236.095,47.218999999999994,9500.0
2026-04-22 00:00:00,29.4,28,0.0,4.8,5,0.0,0.0,28.5,3492.1,0.0,3492.1,Delhi,System,1466.682,977.788,838.1039999999999,174.60500000000002,34.921,9500.0
2026-04-22 01:00:00,28.5,31,0.0,4.2,51,0.0,0.0,27.8,3603.3,0.0,3603.3,Delhi,System,1513.386,1008.9240000000001,864.792,180.16500000000002,36.033,9500.0
2026-04-22 02:00:00,28.3,30,0.0,4.6,94,0.0,0.0,27.4,3529.5,0.0,3529.5,Delhi,System,1482.3899999999999,988.2600000000001,847.0799999999999,176.47500000000002,35.295,9500.0
2026-04-22 03:00:00,27.9,31,0.0,4.2,85,0.0,0.0,27.0,3525.3,0.0,3525.3,Delhi,System,1480.626,987.0840000000002,846.072,176.26500000000001,35.253,9500.0
2026-04-22 04:00:00,27.2,30,0.0,5.6,27,0.0,0.0,25.9,3494.3,0.0,3494.3,Delhi,System,1467.606,978.4040000000001,838.6320000000001,174.71500000000003,34.943000000000005,9500.0
2026-04-22 05:00:00,26.0,36,0.0,7.5,1,0.0,0.0,24.8,4722.3,0.0,4722.3,Delhi,System,1983.366,1322.2440000000001,1133.352,236.115,47.223000000000006,9500.0
2026-04-22 06:00:00,26.1,36,0.0,6.9,0,17.0,3.0,25.0,6763.3,2.312,6760.988,Delhi,System,2840.586,1893.7240000000002,1623.192,338.165,67.63300000000001,9500.0
2026-04-22 07:00:00,27.5,34,0.0,8.0,0,147.0,60.0,26.4,6741.3,19.992,6721.308,Delhi,System,2831.346,1887.5640000000003,1617.912,337.06500000000005,67.413,9500.0
2026-04-22 08:00:00,30.1,29,0.0,8.9,0,348.0,206.0,28.7,6703.1,47.328,6655.772,Delhi,System,2815.302,1876.8680000000004,1608.744,335.15500000000003,67.031,9500.0
2026-04-22 09:00:00,33.7,21,0.0,10.2,0,553.0,375.0,31.9,6600.8,75.208,6525.592000000001,Delhi,System,2772.336,1848.2240000000002,1584.192,330.04,66.00800000000001,9500.0
2026-04-22 10:00:00,36.4,17,0.0,12.3,0,727.0,525.0,35.0,7379.9,98.872,7281.027999999999,Delhi,System,3099.5579999999995,2066.3720000000003,1771.176,368.995,73.79899999999999,9500.0
2026-04-22 11:00:00,38.1,14,0.0,14.6,0,850.0,632.0,36.5,7396.4,115.60000000000001,7280.799999999999,Delhi,System,3106.488,2070.992,1775.1359999999997,369.82,73.964,9500.0
2026-04-22 12:00:00,39.4,12,0.0,16.4,0,910.0,685.0,37.7,7387.7,123.76000000000002,7263.94,Delhi,System,3102.834,2068.556,1773.048,369.385,73.877,9500.0
2026-04-22 13:00:00,40.0,11,0.0,16.7,0,899.0,675.0,38.0,7584.2,122.26400000000001,7461.936,Delhi,System,3185.364,2123.576,1820.2079999999999,379.21000000000004,75.842,9500.0
2026-04-22 14:00:00,40.3,11,0.0,16.3,0,819.0,605.0,37.9,7458.7,111.38400000000001,7347.316,Delhi,System,3132.654,2088.436,1790.088,372.935,74.587,9500.0
2026-04-22 15:00:00,40.3,11,0.0,15.9,0,677.0,482.0,37.1,7644.4,92.072,7552.3279999999995,Delhi,System,3210.6479999999997,2140.4320000000002,1834.656,382.22,76.444,9500.0
2026-04-22 16:00:00,39.8,11,0.0,15.9,0,488.0,320.0,35.9,7506.5,66.368,7440.132,Delhi,System,3152.73,2101.82,1801.56,375.32500000000005,75.065,9500.0
2026-04-22 17:00:00,39.5,12,0.0,14.3,0,278.0,151.0,36.1,7521.4,37.808,7483.592,Delhi,System,3158.988,2105.992,1805.1359999999997,376.07,75.214,9500.0
2026-04-22 18:00:00,38.1,13,0.0,8.6,0,91.0,29.0,35.6,8458.6,12.376,8446.224,Delhi,System,3552.612,2368.4080000000004,2030.064,422.93000000000006,84.586,9500.0
2026-04-22 19:00:00,36.2,15,0.0,7.3,0,3.0,0.0,34.0,8068.5,0.40800000000000003,8068.092,Delhi,System,3388.77,2259.1800000000003,1936.4399999999998,403.425,80.685,9500.0
2026-04-22 20:00:00,34.7,17,0.0,6.5,0,0.0,0.0,32.7,7855.6,0.0,7855.6,Delhi,System,3299.352,2199.568,1885.344,392.78000000000003,78.55600000000001,9500.0
2026-04-22 21:00:00,33.8,18,0.0,6.6,0,0.0,0.0,31.8,7751.2,0.0,7751.2,Delhi,System,3255.504,2170.3360000000002,1860.2879999999998,387.56,77.512,9500.0
2026-04-22 22:00:00,32.1,21,0.0,4.5,0,0.0,0.0,30.5,8033.8,0.0,8033.8,Delhi,System,3374.196,2249.4640000000004,1928.112,401.69000000000005,80.33800000000001,9500.0
2026-04-22 23:00:00,31.5,22,0.0,7.2,0,0.0,0.0,29.6,4955.8,0.0,4955.8,Delhi,System,2081.436,1387.6240000000003,1189.392,247.79000000000002,49.558,9500.0
2026-04-23 00:00:00,30.1,25,0.0,5.9,0,0.0,0.0,28.6,3384.0,0.0,3384.0,Delhi,System,1421.28,947.5200000000001,812.16,169.20000000000002,33.84,9500.0
2026-04-23 01:00:00,29.1,26,0.0,6.5,0,0.0,0.0,27.6,3570.4,0.0,3570.4,Delhi,System,1499.568,999.7120000000001,856.896,178.52,35.704,9500.0
2026-04-23 02:00:00,28.4,27,0.0,7.2,0,0.0,0.0,26.8,3570.9,0.0,3570.9,Delhi,System,1499.778,999.8520000000001,857.016,178.54500000000002,35.709,9500.0
2026-04-23 03:00:00,27.9,27,0.0,9.7,0,0.0,0.0,25.7,3636.4,0.0,3636.4,Delhi,System,1527.288,1018.1920000000001,872.736,181.82000000000002,36.364000000000004,9500.0
2026-04-23 04:00:00,28.0,25,0.0,9.9,0,0.0,0.0,25.5,3552.7,0.0,3552.7,Delhi,System,1492.1339999999998,994.7560000000001,852.6479999999999,177.635,35.527,9500.0
2026-04-23 05:00:00,28.2,22,0.0,11.8,0,0.0,0.0,25.1,4771.9,0.0,4771.9,Delhi,System,2004.1979999999999,1336.132,1145.2559999999999,238.595,47.718999999999994,9500.0
2026-04-23 06:00:00,28.3,20,0.0,11.7,0,18.0,3.0,25.0,6691.1,2.448,6688.652,Delhi,System,2810.262,1873.5080000000003,1605.864,334.55500000000006,66.911,9500.0
2026-04-23 07:00:00,29.5,18,0.0,10.0,0,146.0,59.0,26.3,6794.6,19.856,6774.744000000001,Delhi,System,2853.732,1902.4880000000003,1630.704,339.73,67.946,9500.0
2026-04-23 08:00:00,31.7,16,0.0,10.4,0,346.0,202.0,28.5,6790.0,47.056,6742.944,Delhi,System,2851.7999999999997,1901.2000000000003,1629.6,339.5,67.9,9500.0
2026-04-23 09:00:00,34.1,15,0.0,11.0,0,551.0,371.0,31.0,6615.1,74.936,6540.164000000001,Delhi,System,2778.342,1852.2280000000003,1587.624,330.75500000000005,66.15100000000001,9500.0
2026-04-23 10:00:00,36.5,14,0.0,11.0,0,726.0,520.0,34.6,7321.2,98.736,7222.464,Delhi,System,3074.904,2049.936,1757.088,366.06,73.212,9500.0
2026-04-23 11:00:00,38.5,13,0.0,12.6,0,848.0,627.0,37.1,7462.5,115.32800000000002,7347.172,Delhi,System,3134.25,2089.5,1791.0,373.125,74.625,9500.0
2026-04-23 12:00:00,40.0,12,0.0,11.6,0,904.0,676.0,39.1,7484.8,122.94400000000002,7361.856,Delhi,System,3143.616,2095.744,1796.352,374.24,74.848,9500.0
2026-04-23 13:00:00,40.9,11,0.0,9.0,0,891.0,665.0,40.3,7643.7,121.17600000000002,7522.523999999999,Delhi,System,3210.354,2140.2360000000003,1834.4879999999998,382.185,76.437,9500.0
2026-04-23 14:00:00,41.2,11,0.0,8.3,0,810.0,594.0,40.2,7619.2,110.16000000000001,7509.04,Delhi,System,3200.064,2133.376,1828.608,380.96000000000004,76.192,9500.0
2026-04-23 15:00:00,41.0,11,0.0,9.6,0,669.0,472.0,39.0,7616.6,90.984,7525.616,Delhi,System,3198.972,2132.648,1827.984,380.83000000000004,76.16600000000001,9500.0
2026-04-23 16:00:00,40.4,11,0.0,10.7,0,481.0,313.0,37.5,7549.5,65.41600000000001,7484.084,Delhi,System,3170.79,2113.86,1811.8799999999999,377.475,75.495,9500.0
2026-04-23 17:00:00,39.4,12,0.0,10.4,0,274.0,147.0,36.7,7701.8,37.264,7664.536,Delhi,System,3234.756,2156.5040000000004,1848.432,385.09000000000003,77.018,9500.0
2026-04-23 18:00:00,38.3,14,0.0,8.3,0,90.0,28.0,36.0,8310.6,12.24,8298.36,Delhi,System,3490.452,2326.9680000000003,1994.544,415.53000000000003,83.10600000000001,9500.0
2026-04-23 19:00:00,36.8,16,0.0,6.3,0,3.0,0.0,35.0,8023.1,0.40800000000000003,8022.692,Delhi,System,3369.702,2246.4680000000003,1925.544,401.15500000000003,80.23100000000001,9500.0
2026-04-23 20:00:00,35.1,18,0.0,6.1,0,0.0,0.0,33.5,7943.9,0.0,7943.9,Delhi,System,3336.4379999999996,2224.292,1906.5359999999998,397.195,79.439,9500.0
2026-04-23 21:00:00,33.5,21,0.0,8.0,0,0.0,0.0,31.9,7892.0,0.0,7892.0,Delhi,System,3314.64,2209.76,1894.08,394.6,78.92,9500.0
2026-04-23 22:00:00,32.5,21,0.0,5.3,0,0.0,0.0,31.0,7891.3,0.0,7891.3,Delhi,System,3314.346,2209.5640000000003,1893.912,394.56500000000005,78.913,9500.0
2026-04-23 23:00:00,31.5,26,0.0,5.2,0,0.0,0.0,30.5,4900.3,0.0,4900.3,Delhi,System,2058.126,1372.0840000000003,1176.072,245.01500000000001,49.003,9500.0
2026-04-24 00:00:00,30.3,27,0.0,4.4,0,0.0,0.0,29.5,3497.4,0.0,3497.4,Delhi,System,1468.908,979.2720000000002,839.376,174.87,34.974000000000004,9500.0
2026-04-24 01:00:00,29.2,33,0.0,3.4,0,0.0,0.0,29.1,3545.1,0.0,3545.1,Delhi,System,1488.942,992.628,850.824,177.255,35.451,9500.0
2026-04-24 02:00:00,29.3,29,0.0,8.0,0,0.0,0.0,27.9,3548.2,0.0,3548.2,Delhi,System,1490.244,993.4960000000001,851.5679999999999,177.41,35.482,9500.0
2026-04-24 03:00:00,28.5,30,0.0,5.9,0,0.0,0.0,27.4,3542.8,0.0,3542.8,Delhi,System,1487.976,991.9840000000002,850.272,177.14000000000001,35.428000000000004,9500.0
2026-04-24 04:00:00,28.3,30,0.0,7.7,0,0.0,0.0,26.9,3457.2,0.0,3457.2,Delhi,System,1452.024,968.0160000000001,829.728,172.86,34.571999999999996,9500.0
2026-04-24 05:00:00,27.5,39,0.0,4.3,0,0.0,0.0,27.5,4909.0,0.0,4909.0,Delhi,System,2061.7799999999997,1374.5200000000002,1178.1599999999999,245.45000000000002,49.09,9500.0
2026-04-24 06:00:00,28.4,31,0.0,7.4,0,19.0,3.0,27.2,6584.5,2.584,6581.916,Delhi,System,2765.49,1843.66,1580.28,329.225,65.845,9500.0
2026-04-24 07:00:00,29.7,29,0.0,7.2,0,146.0,58.0,28.6,6994.2,19.856,6974.344,Delhi,System,2937.564,1958.3760000000002,1678.608,349.71000000000004,69.942,9500.0
2026-04-24 08:00:00,31.9,27,0.0,6.1,0,343.0,199.0,31.1,6919.6,46.648,6872.952,Delhi,System,2906.232,1937.4880000000003,1660.704,345.98,69.19600000000001,9500.0
2026-04-24 09:00:00,34.9,24,0.0,6.7,0,544.0,364.0,34.3,6716.5,73.984,6642.516,Delhi,System,2820.93,1880.6200000000001,1611.96,335.82500000000005,67.165,9500.0
2026-04-24 10:00:00,37.7,20,0.0,5.9,10,715.0,509.0,38.0,7548.6,97.24,7451.360000000001,Delhi,System,3170.4120000000003,2113.608,1811.664,377.43000000000006,75.486,9500.0
2026-04-24 11:00:00,39.6,16,0.0,5.0,0,836.0,614.0,40.3,7733.7,113.69600000000001,7620.004,Delhi,System,3248.154,2165.436,1856.088,386.685,77.337,9500.0
2026-04-24 12:00:00,41.4,13,0.0,7.8,12,895.0,667.0,41.7,7657.1,121.72000000000001,7535.38,Delhi,System,3215.982,2143.9880000000003,1837.704,382.855,76.57100000000001,9500.0
