datetime,area,node,consumer_type,gross_demand_mw,solar_generation_mw,net_demand_mw,available_capacity_mw
2026-04-05 16:00:00,Northern_Region,UP_West,mixed,604.447,21.937,582.511,741.748
2026-04-05 16:00:00,Western_Region,Mumbai,commercial,1761.816,64.028,1697.788,2167.143
2026-04-05 16:00:00,Western_Region,Gujarat_Industrial,industrial_large,1394.1,39.642,1354.458,1714.338
2026-04-05 16:00:00,Western_Region,Rajasthan,mixed,1037.476,32.017,1005.459,1276.721
2026-04-05 16:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1428.039,52.431,1375.608,1755.087
2026-04-05 16:00:00,Southern_Region,Karnataka,mixed,1259.342,42.996,1216.346,1547.274
2026-04-05 16:00:00,Southern_Region,Andhra_Pradesh,agricultural,925.294,24.361,900.933,1135.597
2026-04-05 16:00:00,Eastern_Region,West_Bengal,mixed,1284.024,44.477,1239.547,1578.148
2026-04-05 16:00:00,Eastern_Region,Odisha_Industrial,industrial_large,995.593,38.156,957.437,1223.799
2026-04-05 16:00:00,Eastern_Region,Bihar,residential,570.004,20.948,549.055,700.604
2026-04-05 17:00:00,Northern_Region,Delhi,mixed,1522.937,27.133,1495.804,1869.266
2026-04-05 17:00:00,Northern_Region,Haryana,industrial_medium,1022.818,18.41,1004.408,1254.426
2026-04-05 17:00:00,Northern_Region,Punjab,agricultural,880.66,17.175,863.485,1080.979
2026-04-05 17:00:00,Northern_Region,UP_West,mixed,596.37,10.779,585.59,732.216
2026-04-05 17:00:00,Western_Region,Mumbai,commercial,1835.762,35.142,1800.619,2254.399
2026-04-05 17:00:00,Western_Region,Gujarat_Industrial,industrial_large,1467.182,25.083,1442.099,1800.575
2026-04-05 17:00:00,Western_Region,Rajasthan,mixed,1126.613,23.278,1103.335,1381.904
2026-04-05 17:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1441.723,27.721,1414.002,1771.233
2026-04-05 17:00:00,Southern_Region,Karnataka,mixed,1341.632,23.654,1317.977,1644.376
2026-04-05 17:00:00,Southern_Region,Andhra_Pradesh,agricultural,913.612,13.496,900.116,1121.812
2026-04-05 17:00:00,Eastern_Region,West_Bengal,mixed,1333.849,20.818,1313.031,1636.942
2026-04-05 17:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1018.061,18.078,999.984,1250.312
2026-04-05 17:00:00,Eastern_Region,Bihar,residential,571.748,12.054,559.694,702.663
2026-04-05 18:00:00,Northern_Region,Delhi,mixed,1970.854,0.0,1970.854,2397.808
2026-04-05 18:00:00,Northern_Region,Haryana,industrial_medium,1269.377,0.0,1269.377,1545.365
2026-04-05 18:00:00,Northern_Region,Punjab,agricultural,1122.116,0.0,1122.116,1365.897
2026-04-05 18:00:00,Northern_Region,UP_West,mixed,774.115,0.0,774.115,941.956
2026-04-05 18:00:00,Western_Region,Mumbai,commercial,2458.674,0.0,2458.674,2989.436
2026-04-05 18:00:00,Western_Region,Gujarat_Industrial,industrial_large,1960.014,0.0,1960.014,2382.117
2026-04-05 18:00:00,Western_Region,Rajasthan,mixed,1402.361,0.0,1402.361,1707.285
2026-04-05 18:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1900.769,0.0,1900.769,2312.908
2026-04-05 18:00:00,Southern_Region,Karnataka,mixed,1687.429,0.0,1687.429,2052.416
2026-04-05 18:00:00,Southern_Region,Andhra_Pradesh,agricultural,1197.259,0.0,1197.259,1456.515
2026-04-05 18:00:00,Eastern_Region,West_Bengal,mixed,1743.545,0.0,1743.545,2120.383
2026-04-05 18:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1349.277,0.0,1349.277,1641.147
2026-04-05 18:00:00,Eastern_Region,Bihar,residential,751.905,0.0,751.905,915.248
2026-04-05 19:00:00,Northern_Region,Delhi,mixed,1980.098,0.0,1980.098,2408.715
2026-04-05 19:00:00,Northern_Region,Haryana,industrial_medium,1383.541,0.0,1383.541,1680.079
2026-04-05 19:00:00,Northern_Region,Punjab,agricultural,1158.69,0.0,1158.69,1409.054
2026-04-05 19:00:00,Northern_Region,UP_West,mixed,770.071,0.0,770.071,937.184
2026-04-05 19:00:00,Western_Region,Mumbai,commercial,2371.45,0.0,2371.45,2886.511
2026-04-05 19:00:00,Western_Region,Gujarat_Industrial,industrial_large,1853.865,0.0,1853.865,2256.861
2026-04-05 19:00:00,Western_Region,Rajasthan,mixed,1394.919,0.0,1394.919,1698.504
2026-04-05 19:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1950.934,0.0,1950.934,2372.102
2026-04-05 19:00:00,Southern_Region,Karnataka,mixed,1773.406,0.0,1773.406,2153.869
2026-04-05 19:00:00,Southern_Region,Andhra_Pradesh,agricultural,1206.892,0.0,1206.892,1467.882
2026-04-05 19:00:00,Eastern_Region,West_Bengal,mixed,1744.587,0.0,1744.587,2121.613
2026-04-05 19:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1380.873,0.0,1380.873,1678.431
2026-04-05 19:00:00,Eastern_Region,Bihar,residential,794.767,0.0,794.767,965.825
2026-04-05 20:00:00,Northern_Region,Delhi,mixed,2068.55,0.0,2068.55,2513.089
2026-04-05 20:00:00,Northern_Region,Haryana,industrial_medium,1376.718,0.0,1376.718,1672.027
2026-04-05 20:00:00,Northern_Region,Punjab,agricultural,1179.795,0.0,1179.795,1433.958
2026-04-05 20:00:00,Northern_Region,UP_West,mixed,793.142,0.0,793.142,964.407
2026-04-05 20:00:00,Western_Region,Mumbai,commercial,2485.666,0.0,2485.666,3021.286
2026-04-05 20:00:00,Western_Region,Gujarat_Industrial,industrial_large,1888.905,0.0,1888.905,2298.208
2026-04-05 20:00:00,Western_Region,Rajasthan,mixed,1480.13,0.0,1480.13,1799.053
2026-04-05 20:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1947.86,0.0,1947.86,2368.474
2026-04-05 20:00:00,Southern_Region,Karnataka,mixed,1695.665,0.0,1695.665,2062.135
2026-04-05 20:00:00,Southern_Region,Andhra_Pradesh,agricultural,1186.674,0.0,1186.674,1444.025
2026-04-05 20:00:00,Eastern_Region,West_Bengal,mixed,1745.628,0.0,1745.628,2122.841
2026-04-05 20:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1317.125,0.0,1317.125,1603.207
2026-04-05 20:00:00,Eastern_Region,Bihar,residential,811.559,0.0,811.559,985.639
2026-04-05 21:00:00,Northern_Region,Delhi,mixed,1966.01,0.0,1966.01,2392.092
2026-04-05 21:00:00,Northern_Region,Haryana,industrial_medium,1333.699,0.0,1333.699,1621.265
2026-04-05 21:00:00,Northern_Region,Punjab,agricultural,1106.837,0.0,1106.837,1347.868
2026-04-05 21:00:00,Northern_Region,UP_West,mixed,775.838,0.0,775.838,943.988
2026-04-05 21:00:00,Western_Region,Mumbai,commercial,2326.599,0.0,2326.599,2833.587
2026-04-05 21:00:00,Western_Region,Gujarat_Industrial,industrial_large,1923.574,0.0,1923.574,2339.118
2026-04-05 21:00:00,Western_Region,Rajasthan,mixed,1390.149,0.0,1390.149,1692.876
2026-04-05 21:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1973.274,0.0,1973.274,2398.463
2026-04-05 21:00:00,Southern_Region,Karnataka,mixed,1646.998,0.0,1646.998,2004.708
2026-04-05 21:00:00,Southern_Region,Andhra_Pradesh,agricultural,1164.916,0.0,1164.916,1418.351
2026-04-05 21:00:00,Eastern_Region,West_Bengal,mixed,1739.419,0.0,1739.419,2115.514
2026-04-05 21:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1346.748,0.0,1346.748,1638.163
2026-04-05 21:00:00,Eastern_Region,Bihar,residential,803.433,0.0,803.433,976.051
2026-04-05 22:00:00,Northern_Region,Delhi,mixed,2024.07,0.0,2024.07,2460.603
2026-04-05 22:00:00,Northern_Region,Haryana,industrial_medium,1270.987,0.0,1270.987,1547.265
2026-04-05 22:00:00,Northern_Region,Punjab,agricultural,1218.81,0.0,1218.81,1479.996
2026-04-05 22:00:00,Northern_Region,UP_West,mixed,814.003,0.0,814.003,989.024
2026-04-05 22:00:00,Western_Region,Mumbai,commercial,2394.565,0.0,2394.565,2913.787
2026-04-05 22:00:00,Western_Region,Gujarat_Industrial,industrial_large,1931.75,0.0,1931.75,2348.765
2026-04-05 22:00:00,Western_Region,Rajasthan,mixed,1502.941,0.0,1502.941,1825.97
2026-04-05 22:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1953.684,0.0,1953.684,2375.348
2026-04-05 22:00:00,Southern_Region,Karnataka,mixed,1739.022,0.0,1739.022,2113.296
2026-04-05 22:00:00,Southern_Region,Andhra_Pradesh,agricultural,1191.047,0.0,1191.047,1449.186
2026-04-05 22:00:00,Eastern_Region,West_Bengal,mixed,1757.18,0.0,1757.18,2136.472
2026-04-05 22:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1333.135,0.0,1333.135,1622.1
2026-04-05 22:00:00,Eastern_Region,Bihar,residential,804.663,0.0,804.663,977.503
2026-04-05 23:00:00,Northern_Region,Delhi,mixed,872.14,0.0,872.14,1101.325
2026-04-05 23:00:00,Northern_Region,Haryana,industrial_medium,582.217,0.0,582.217,734.517
2026-04-05 23:00:00,Northern_Region,Punjab,agricultural,525.046,0.0,525.046,661.355
2026-04-05 23:00:00,Northern_Region,UP_West,mixed,361.033,0.0,361.033,454.519
2026-04-05 23:00:00,Western_Region,Mumbai,commercial,1132.419,0.0,1132.419,1424.454
2026-04-05 23:00:00,Western_Region,Gujarat_Industrial,industrial_large,830.378,0.0,830.378,1049.146
2026-04-05 23:00:00,Western_Region,Rajasthan,mixed,667.741,0.0,667.741,840.435
2026-04-05 23:00:00,Southern_Region,Tamil_Nadu,industrial_medium,904.405,0.0,904.405,1137.198
2026-04-05 23:00:00,Southern_Region,Karnataka,mixed,763.271,0.0,763.271,961.91
2026-04-05 23:00:00,Southern_Region,Andhra_Pradesh,agricultural,536.907,0.0,536.907,677.3
2026-04-05 23:00:00,Eastern_Region,West_Bengal,mixed,757.915,0.0,757.915,957.34
2026-04-05 23:00:00,Eastern_Region,Odisha_Industrial,industrial_large,661.435,0.0,661.435,829.494
2026-04-05 23:00:00,Eastern_Region,Bihar,residential,330.891,0.0,330.891,418.452
2026-04-06 00:00:00,Northern_Region,Delhi,mixed,1018.891,0.0,1018.891,1274.492
2026-04-06 00:00:00,Northern_Region,Haryana,industrial_medium,705.56,0.0,705.56,880.061
2026-04-06 00:00:00,Northern_Region,Punjab,agricultural,593.596,0.0,593.596,742.243
2026-04-06 00:00:00,Northern_Region,UP_West,mixed,426.448,0.0,426.448,531.709
2026-04-06 00:00:00,Western_Region,Mumbai,commercial,1235.969,0.0,1235.969,1546.644
2026-04-06 00:00:00,Western_Region,Gujarat_Industrial,industrial_large,945.348,0.0,945.348,1184.81
2026-04-06 00:00:00,Western_Region,Rajasthan,mixed,749.263,0.0,749.263,936.63
2026-04-06 00:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1029.451,0.0,1029.451,1284.752
2026-04-06 00:00:00,Southern_Region,Karnataka,mixed,879.852,0.0,879.852,1099.475
2026-04-06 00:00:00,Southern_Region,Andhra_Pradesh,agricultural,625.422,0.0,625.422,781.748
2026-04-06 00:00:00,Eastern_Region,West_Bengal,mixed,926.721,0.0,926.721,1156.531
2026-04-06 00:00:00,Eastern_Region,Odisha_Industrial,industrial_large,697.159,0.0,697.159,871.647
2026-04-06 00:00:00,Eastern_Region,Bihar,residential,414.094,0.0,414.094,516.631
2026-04-06 01:00:00,Northern_Region,Delhi,mixed,989.046,0.0,989.046,1239.274
2026-04-06 01:00:00,Northern_Region,Haryana,industrial_medium,685.044,0.0,685.044,855.852
2026-04-06 01:00:00,Northern_Region,Punjab,agricultural,592.372,0.0,592.372,740.799
2026-04-06 01:00:00,Northern_Region,UP_West,mixed,419.627,0.0,419.627,523.66
2026-04-06 01:00:00,Western_Region,Mumbai,commercial,1287.363,0.0,1287.363,1607.289
2026-04-06 01:00:00,Western_Region,Gujarat_Industrial,industrial_large,1040.82,0.0,1040.82,1297.467
2026-04-06 01:00:00,Western_Region,Rajasthan,mixed,729.209,0.0,729.209,912.967
2026-04-06 01:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1042.112,0.0,1042.112,1299.692
2026-04-06 01:00:00,Southern_Region,Karnataka,mixed,823.561,0.0,823.561,1033.051
2026-04-06 01:00:00,Southern_Region,Andhra_Pradesh,agricultural,632.298,0.0,632.298,789.862
2026-04-06 01:00:00,Eastern_Region,West_Bengal,mixed,900.816,0.0,900.816,1125.962
2026-04-06 01:00:00,Eastern_Region,Odisha_Industrial,industrial_large,692.176,0.0,692.176,865.768
2026-04-06 01:00:00,Eastern_Region,Bihar,residential,399.597,0.0,399.597,499.525
2026-04-06 02:00:00,Northern_Region,Delhi,mixed,1069.668,0.0,1069.668,1334.408
2026-04-06 02:00:00,Northern_Region,Haryana,industrial_medium,672.732,0.0,672.732,841.324
2026-04-06 02:00:00,Northern_Region,Punjab,agricultural,623.916,0.0,623.916,778.02
2026-04-06 02:00:00,Northern_Region,UP_West,mixed,402.667,0.0,402.667,503.646
2026-04-06 02:00:00,Western_Region,Mumbai,commercial,1350.617,0.0,1350.617,1681.928
2026-04-06 02:00:00,Western_Region,Gujarat_Industrial,industrial_large,1008.46,0.0,1008.46,1259.283
2026-04-06 02:00:00,Western_Region,Rajasthan,mixed,747.421,0.0,747.421,934.457
2026-04-06 02:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1023.299,0.0,1023.299,1277.493
2026-04-06 02:00:00,Southern_Region,Karnataka,mixed,874.832,0.0,874.832,1093.552
2026-04-06 02:00:00,Southern_Region,Andhra_Pradesh,agricultural,582.605,0.0,582.605,731.224
2026-04-06 02:00:00,Eastern_Region,West_Bengal,mixed,890.254,0.0,890.254,1113.5
2026-04-06 02:00:00,Eastern_Region,Odisha_Industrial,industrial_large,703.951,0.0,703.951,879.662
2026-04-06 02:00:00,Eastern_Region,Bihar,residential,404.913,0.0,404.913,505.798
2026-04-06 03:00:00,Northern_Region,Delhi,mixed,997.328,0.0,997.328,1249.047
2026-04-06 03:00:00,Northern_Region,Haryana,industrial_medium,669.862,0.0,669.862,837.937
2026-04-06 03:00:00,Northern_Region,Punjab,agricultural,605.389,0.0,605.389,756.159
2026-04-06 03:00:00,Northern_Region,UP_West,mixed,414.256,0.0,414.256,517.322
2026-04-06 03:00:00,Western_Region,Mumbai,commercial,1303.438,0.0,1303.438,1626.256
2026-04-06 03:00:00,Western_Region,Gujarat_Industrial,industrial_large,1009.564,0.0,1009.564,1260.585
2026-04-06 03:00:00,Western_Region,Rajasthan,mixed,746.802,0.0,746.802,933.726
2026-04-06 03:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1013.8,0.0,1013.8,1266.284
2026-04-06 03:00:00,Southern_Region,Karnataka,mixed,876.475,0.0,876.475,1095.49
2026-04-06 03:00:00,Southern_Region,Andhra_Pradesh,agricultural,641.898,0.0,641.898,801.189
2026-04-06 03:00:00,Eastern_Region,West_Bengal,mixed,878.558,0.0,878.558,1099.699
2026-04-06 03:00:00,Eastern_Region,Odisha_Industrial,industrial_large,714.595,0.0,714.595,892.222
2026-04-06 03:00:00,Eastern_Region,Bihar,residential,404.324,0.0,404.324,505.103
2026-04-06 04:00:00,Northern_Region,Delhi,mixed,1020.159,0.0,1020.159,1275.988
2026-04-06 04:00:00,Northern_Region,Haryana,industrial_medium,634.63,0.0,634.63,796.363
2026-04-06 04:00:00,Northern_Region,Punjab,agricultural,620.427,0.0,620.427,773.903
2026-04-06 04:00:00,Northern_Region,UP_West,mixed,417.833,0.0,417.833,521.543
2026-04-06 04:00:00,Western_Region,Mumbai,commercial,1255.363,0.0,1255.363,1569.529
2026-04-06 04:00:00,Western_Region,Gujarat_Industrial,industrial_large,1037.75,0.0,1037.75,1293.845
2026-04-06 04:00:00,Western_Region,Rajasthan,mixed,765.801,0.0,765.801,956.145
2026-04-06 04:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1020.517,0.0,1020.517,1274.21
2026-04-06 04:00:00,Southern_Region,Karnataka,mixed,858.755,0.0,858.755,1074.581
2026-04-06 04:00:00,Southern_Region,Andhra_Pradesh,agricultural,645.234,0.0,645.234,805.126
2026-04-06 04:00:00,Eastern_Region,West_Bengal,mixed,906.736,0.0,906.736,1132.948
2026-04-06 04:00:00,Eastern_Region,Odisha_Industrial,industrial_large,669.836,0.0,669.836,839.407
2026-04-06 04:00:00,Eastern_Region,Bihar,residential,409.977,0.0,409.977,511.773
2026-04-06 05:00:00,Northern_Region,Delhi,mixed,1720.656,0.0,1720.656,2102.574
2026-04-06 05:00:00,Northern_Region,Haryana,industrial_medium,1141.912,0.0,1141.912,1394.956
2026-04-06 05:00:00,Northern_Region,Punjab,agricultural,1001.732,0.0,1001.732,1223.843
2026-04-06 05:00:00,Northern_Region,UP_West,mixed,692.692,0.0,692.692,845.877
2026-04-06 05:00:00,Western_Region,Mumbai,commercial,2170.473,0.0,2170.473,2649.358
2026-04-06 05:00:00,Western_Region,Gujarat_Industrial,industrial_large,1622.796,0.0,1622.796,1984.2
2026-04-06 05:00:00,Western_Region,Rajasthan,mixed,1257.421,0.0,1257.421,1536.256
2026-04-06 05:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1655.509,0.0,1655.509,2023.501
2026-04-06 05:00:00,Southern_Region,Karnataka,mixed,1505.256,0.0,1505.256,1837.452
2026-04-06 05:00:00,Southern_Region,Andhra_Pradesh,agricultural,1010.266,0.0,1010.266,1235.864
2026-04-06 05:00:00,Eastern_Region,West_Bengal,mixed,1571.869,0.0,1571.869,1917.806
2026-04-06 05:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1152.123,0.0,1152.123,1408.505
2026-04-06 05:00:00,Eastern_Region,Bihar,residential,687.421,0.0,687.421,839.157
2026-04-06 06:00:00,Northern_Region,Delhi,mixed,1929.572,0.0,1929.572,2349.095
2026-04-06 06:00:00,Northern_Region,Haryana,industrial_medium,1261.847,0.0,1261.847,1536.48
2026-04-06 06:00:00,Northern_Region,Punjab,agricultural,1171.953,0.0,1171.953,1424.705
2026-04-06 06:00:00,Northern_Region,UP_West,mixed,783.574,0.0,783.574,953.118
2026-04-06 06:00:00,Western_Region,Mumbai,commercial,2512.103,0.0,2512.103,3052.481
2026-04-06 06:00:00,Western_Region,Gujarat_Industrial,industrial_large,1866.685,0.0,1866.685,2271.988
2026-04-06 06:00:00,Western_Region,Rajasthan,mixed,1466.869,0.0,1466.869,1783.406
2026-04-06 06:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1827.106,0.0,1827.106,2225.985
2026-04-06 06:00:00,Southern_Region,Karnataka,mixed,1753.757,0.0,1753.757,2130.683
2026-04-06 06:00:00,Southern_Region,Andhra_Pradesh,agricultural,1162.588,0.0,1162.588,1415.603
2026-04-06 06:00:00,Eastern_Region,West_Bengal,mixed,1712.787,0.0,1712.787,2084.089
2026-04-06 06:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1373.432,0.0,1373.432,1669.65
2026-04-06 06:00:00,Eastern_Region,Bihar,residential,731.777,0.0,731.777,891.497
2026-04-06 07:00:00,Northern_Region,Delhi,mixed,1951.555,37.863,1913.691,2375.034
2026-04-06 07:00:00,Northern_Region,Haryana,industrial_medium,1275.469,22.002,1253.467,1552.554
2026-04-06 07:00:00,Northern_Region,Punjab,agricultural,1134.965,19.998,1114.966,1381.058
2026-04-06 07:00:00,Northern_Region,UP_West,mixed,717.02,10.723,706.298,874.584
2026-04-06 07:00:00,Western_Region,Mumbai,commercial,2356.274,42.252,2314.022,2868.603
2026-04-06 07:00:00,Western_Region,Gujarat_Industrial,industrial_large,1884.079,28.249,1855.83,2292.514
2026-04-06 07:00:00,Western_Region,Rajasthan,mixed,1397.396,24.921,1372.474,1701.427
2026-04-06 07:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1895.784,39.331,1856.453,2307.025
2026-04-06 07:00:00,Southern_Region,Karnataka,mixed,1656.219,25.957,1630.262,2015.588
2026-04-06 07:00:00,Southern_Region,Andhra_Pradesh,agricultural,1207.513,24.692,1182.821,1468.615
2026-04-06 07:00:00,Eastern_Region,West_Bengal,mixed,1651.095,31.162,1619.933,2011.292
2026-04-06 07:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1395.255,28.622,1366.633,1695.401
2026-04-06 07:00:00,Eastern_Region,Bihar,residential,742.444,16.087,726.358,904.084
2026-04-06 08:00:00,Northern_Region,Delhi,mixed,1936.438,71.771,1864.668,2357.197
2026-04-06 08:00:00,Northern_Region,Haryana,industrial_medium,1365.345,49.606,1315.739,1658.607
2026-04-06 08:00:00,Northern_Region,Punjab,agricultural,1163.323,41.327,1121.996,1414.521
2026-04-06 08:00:00,Northern_Region,UP_West,mixed,748.153,22.738,725.415,911.321
2026-04-06 08:00:00,Western_Region,Mumbai,commercial,2241.443,78.29,2163.154,2733.103
2026-04-06 08:00:00,Western_Region,Gujarat_Industrial,industrial_large,1883.78,58.571,1825.209,2292.16
2026-04-06 08:00:00,Western_Region,Rajasthan,mixed,1407.485,51.837,1355.648,1713.332
2026-04-06 08:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1843.671,64.318,1779.353,2245.531
2026-04-06 08:00:00,Southern_Region,Karnataka,mixed,1648.06,44.107,1603.954,2005.961
2026-04-06 08:00:00,Southern_Region,Andhra_Pradesh,agricultural,1125.33,44.45,1080.88,1371.639
2026-04-06 08:00:00,Eastern_Region,West_Bengal,mixed,1680.448,58.145,1622.304,2045.929
2026-04-06 08:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1313.966,39.402,1274.564,1599.48
2026-04-06 08:00:00,Eastern_Region,Bihar,residential,759.927,27.757,732.17,924.714
2026-04-06 09:00:00,Northern_Region,Delhi,mixed,1858.776,96.274,1762.502,2265.556
2026-04-06 09:00:00,Northern_Region,Haryana,industrial_medium,1270.764,62.599,1208.165,1547.002
2026-04-06 09:00:00,Northern_Region,Punjab,agricultural,1137.073,58.189,1078.884,1383.546
2026-04-06 09:00:00,Northern_Region,UP_West,mixed,773.34,36.849,736.49,941.041
2026-04-06 09:00:00,Western_Region,Mumbai,commercial,2392.357,120.203,2272.153,2911.181
2026-04-06 09:00:00,Western_Region,Gujarat_Industrial,industrial_large,1899.895,86.089,1813.806,2311.176
2026-04-06 09:00:00,Western_Region,Rajasthan,mixed,1426.514,71.18,1355.334,1735.787
2026-04-06 09:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1871.875,110.583,1761.292,2278.812
2026-04-06 09:00:00,Southern_Region,Karnataka,mixed,1671.889,78.108,1593.781,2034.08
2026-04-06 09:00:00,Southern_Region,Andhra_Pradesh,agricultural,1170.446,53.769,1116.677,1424.876
2026-04-06 09:00:00,Eastern_Region,West_Bengal,mixed,1694.207,87.41,1606.798,2062.165
2026-04-06 09:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1375.055,69.661,1305.394,1671.564
2026-04-06 09:00:00,Eastern_Region,Bihar,residential,750.647,36.964,713.683,913.764
2026-04-06 10:00:00,Northern_Region,Delhi,mixed,1972.113,111.833,1860.28,2399.293
2026-04-06 10:00:00,Northern_Region,Haryana,industrial_medium,1248.503,73.248,1175.255,1520.734
2026-04-06 10:00:00,Northern_Region,Punjab,agricultural,1133.723,84.254,1049.469,1379.594
2026-04-06 10:00:00,Northern_Region,UP_West,mixed,737.071,43.353,693.718,898.243
2026-04-06 10:00:00,Western_Region,Mumbai,commercial,2394.047,168.359,2225.687,2913.175
2026-04-06 10:00:00,Western_Region,Gujarat_Industrial,industrial_large,1872.296,95.507,1776.789,2278.609
2026-04-06 10:00:00,Western_Region,Rajasthan,mixed,1370.197,83.868,1286.329,1669.333
2026-04-06 10:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1856.23,124.299,1731.931,2260.351
2026-04-06 10:00:00,Southern_Region,Karnataka,mixed,1629.871,93.169,1536.702,1984.498
2026-04-06 10:00:00,Southern_Region,Andhra_Pradesh,agricultural,1178.006,74.506,1103.5,1433.797
2026-04-06 10:00:00,Eastern_Region,West_Bengal,mixed,1694.834,98.598,1596.236,2062.904
2026-04-06 10:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1271.782,64.385,1207.397,1549.703
2026-04-06 10:00:00,Eastern_Region,Bihar,residential,748.324,40.201,708.123,911.022
2026-04-06 11:00:00,Northern_Region,Delhi,mixed,1747.365,110.403,1636.962,2134.091
2026-04-06 11:00:00,Northern_Region,Haryana,industrial_medium,1136.123,82.353,1053.77,1388.125
2026-04-06 11:00:00,Northern_Region,Punjab,agricultural,1004.688,70.76,933.927,1227.331
2026-04-06 11:00:00,Northern_Region,UP_West,mixed,689.366,43.865,645.5,841.951
2026-04-06 11:00:00,Western_Region,Mumbai,commercial,2082.168,162.093,1920.075,2545.158
2026-04-06 11:00:00,Western_Region,Gujarat_Industrial,industrial_large,1691.393,109.192,1582.201,2065.144
2026-04-06 11:00:00,Western_Region,Rajasthan,mixed,1248.238,95.274,1152.965,1525.421
2026-04-06 11:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1689.22,113.572,1575.647,2063.279
2026-04-06 11:00:00,Southern_Region,Karnataka,mixed,1409.236,88.407,1320.83,1724.149
2026-04-06 11:00:00,Southern_Region,Andhra_Pradesh,agricultural,1075.493,74.707,1000.786,1312.831
2026-04-06 11:00:00,Eastern_Region,West_Bengal,mixed,1545.034,107.323,1437.712,1886.141
2026-04-06 11:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1181.817,81.069,1100.748,1443.545
2026-04-06 11:00:00,Eastern_Region,Bihar,residential,680.504,52.265,628.239,830.995
2026-04-06 12:00:00,Northern_Region,Delhi,mixed,1726.157,114.586,1611.571,2109.065
2026-04-06 12:00:00,Northern_Region,Haryana,industrial_medium,1172.338,85.574,1086.764,1430.858
2026-04-06 12:00:00,Northern_Region,Punjab,agricultural,963.608,76.234,887.374,1178.857
2026-04-06 12:00:00,Northern_Region,UP_West,mixed,716.532,59.215,657.317,874.008
2026-04-06 12:00:00,Western_Region,Mumbai,commercial,2126.866,134.208,1992.658,2597.901
2026-04-06 12:00:00,Western_Region,Gujarat_Industrial,industrial_large,1616.58,121.246,1495.334,1976.865
2026-04-06 12:00:00,Western_Region,Rajasthan,mixed,1260.574,83.933,1176.641,1539.978
2026-04-06 12:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1671.811,112.833,1558.979,2042.737
2026-04-06 12:00:00,Southern_Region,Karnataka,mixed,1447.063,101.116,1345.947,1768.784
2026-04-06 12:00:00,Southern_Region,Andhra_Pradesh,agricultural,1044.271,78.151,966.12,1275.989
2026-04-06 12:00:00,Eastern_Region,West_Bengal,mixed,1597.032,93.478,1503.554,1947.498
2026-04-06 12:00:00,Eastern_Region,Odisha_Industrial,industrial_large,1132.444,79.778,1052.666,1385.284
2026-04-06 12:00:00,Eastern_Region,Bihar,residential,667.344,45.244,622.101,815.466
2026-04-06 13:00:00,Northern_Region,Delhi,mixed,1795.051,110.809,1684.242,2190.36
2026-04-06 13:00:00,Northern_Region,Haryana,industrial_medium,1170.261,91.945,1078.316,1428.408
2026-04-06 13:00:00,Northern_Region,Punjab,agricultural,1016.075,64.957,951.119,1240.769
2026-04-06 13:00:00,Northern_Region,UP_West,mixed,695.344,51.937,643.407,849.006
2026-04-06 13:00:00,Western_Region,Mumbai,commercial,2172.772,153.966,2018.806,2652.071
2026-04-06 13:00:00,Western_Region,Gujarat_Industrial,industrial_large,1557.637,111.655,1445.981,1907.311
2026-04-06 13:00:00,Western_Region,Rajasthan,mixed,1296.87,96.466,1200.404,1582.807
2026-04-06 13:00:00,Southern_Region,Tamil_Nadu,industrial_medium,1689.478,115.191,1574.287,2063.584
